date,hour,temperature_c,cloud_cover_pct,uv_index,wind_speed_kmh,humidity_pct,solar_irradiance_wm2,panel_output_kwh,grid_export_kwh
2025-02-17,23,23.3,20.9,0,13.7,40.1,0,0,0
2025-02-18,0,22.7,41.0,0,6.7,63.6,0,0,0
2025-02-18,1,22.7,26.8,0,12.3,42.2,0,0,0
2025-02-18,2,22.7,51.8,0,12.3,66.5,0,0,0
2025-02-18,3,22.7,37.3,0,18.1,63.3,0,0,0
2025-02-18,4,22.7,17.4,0,10.5,30.5,0,0,0
2025-02-18,5,22.7,21.1,0,8.1,73.0,0,0,0
2025-02-18,6,25.7,0,0,17.1,49.4,0,0,0
2025-02-18,7,27.1,57.3,1.16,15.8,51.4,121.6,0.217,0
2025-02-18,8,28.4,15.1,3.54,0.8,30,393.6,0.699,0.195
2025-02-18,9,29.5,26.6,4.5,8.3,57.8,495.5,0.876,0.261
2025-02-18,10,30.4,36.3,5.0,8.9,46.4,544.0,0.958,0.715
2025-02-18,11,31.2,26.7,6.14,14.1,59.6,676.2,1.187,0.43
2025-02-18,12,31.6,41.3,5.46,14.3,70.7,590.1,1.034,0.374
2025-02-18,13,31.7,47.8,4.89,11.0,70.9,523.4,0.917,0.62
2025-02-18,14,31.6,17.3,6.0,9.7,50.4,666.9,1.169,0.915
2025-02-18,15,31.2,52.9,3.36,15.5,69.9,356.1,0.625,0.094
2025-02-18,16,30.4,20.8,3.36,7.8,61.3,371.9,0.655,0
2025-02-18,17,29.5,16.1,1.81,13.8,67.9,201.8,0.357,0.347
2025-02-18,18,28.4,5.4,0.0,16.7,35.4,0.0,0.0,0
2025-02-18,19,27.1,0,0,3.8,42.0,0,0,0
2025-02-18,20,25.7,37.3,0,5.1,47.6,0,0,0
2025-02-18,21,22.7,35.6,0,11.1,35.5,0,0,0
2025-02-18,22,22.7,54.2,0,5.7,42.9,0,0,0
2025-02-18,23,22.7,48.8,0,9.9,47.2,0,0,0
2025-02-19,0,23.6,53.7,0,6.6,68.1,0,0,0
2025-02-19,1,23.6,28.0,0,7.2,55.4,0,0,0
2025-02-19,2,23.6,10.5,0,17.0,74.3,0,0,0
2025-02-19,3,23.6,12.7,0,9.5,67.9,0,0,0
2025-02-19,4,23.6,28.5,0,8.2,44.8,0,0,0
2025-02-19,5,23.6,39.4,0,17.3,45.3,0,0,0
2025-02-19,6,26.6,6.6,0,20.1,67.3,0,0,0
2025-02-19,7,28.0,50.9,1.26,12.6,59.9,134.2,0.239,0
2025-02-19,8,29.3,33.7,2.96,14.9,66.0,323.7,0.573,0
2025-02-19,9,30.4,30.5,4.33,10.0,30,474.4,0.836,0
2025-02-19,10,31.3,0,6.93,8.5,83.9,779.4,1.367,0.716
2025-02-19,11,32.1,49.3,4.8,14.9,78.3,512.2,0.896,0
2025-02-19,12,32.5,18.3,6.87,13.5,72.5,762.5,1.331,0.436
2025-02-19,13,32.6,1.0,7.67,13.4,54.4,861.9,1.504,1.42
2025-02-19,14,32.5,28.0,5.44,12.7,49.5,597.7,1.044,0.875
2025-02-19,15,32.1,0,5.66,13.7,63.1,636.4,1.113,0.199
2025-02-19,16,31.3,0.3,3.99,0.3,30,449.0,0.788,0.136
2025-02-19,17,30.4,67.7,0.99,9.0,62.3,101.5,0.179,0
2025-02-19,18,29.3,89.2,0.0,9.4,52.5,0.0,0.0,0
2025-02-19,19,28.0,13.1,0,14.7,66.4,0,0,0
2025-02-19,20,26.6,47.9,0,14.2,53.3,0,0,0
2025-02-19,21,23.6,20.3,0,13.7,36.0,0,0,0
2025-02-19,22,23.6,44.9,0,7.4,47.2,0,0,0
2025-02-19,23,23.6,42.2,0,19.0,30,0,0,0
2025-02-20,0,23.8,34.7,0,6.3,70.4,0,0,0
2025-02-20,1,23.8,36.3,0,3.7,53.4,0,0,0
2025-02-20,2,23.8,24.8,0,5.6,66.5,0,0,0
2025-02-20,3,23.8,22.2,0,6.9,90,0,0,0
2025-02-20,4,23.8,12.6,0,8.7,46.3,0,0,0
2025-02-20,5,23.8,19.9,0,22.7,61.9,0,0,0
2025-02-20,6,26.8,0,0,19.6,53.7,0,0,0
2025-02-20,7,28.1,25.7,1.66,8.1,48.2,183.0,0.325,0
2025-02-20,8,29.4,17.5,3.46,8.0,55.9,384.5,0.68,0
2025-02-20,9,30.5,65.0,2.83,17.7,55.4,291.6,0.513,0
2025-02-20,10,31.5,13.6,6.2,2.2,40.5,690.8,1.211,0.331
2025-02-20,11,32.2,0,7.73,17.1,77.2,869.3,1.52,1.366
2025-02-20,12,32.6,43.1,5.35,11.6,62.3,577.0,1.007,0
2025-02-20,13,32.8,0,7.73,14.9,54.0,869.3,1.516,0.543
2025-02-20,14,32.6,57.4,3.87,16.8,65.1,406.9,0.71,0
2025-02-20,15,32.2,31.4,4.29,19.1,52.5,469.6,0.821,0
2025-02-20,16,31.5,43.9,2.65,28.4,36.6,285.2,0.5,0
2025-02-20,17,30.5,0,2.07,8.0,55.9,232.9,0.41,0
2025-02-20,18,29.4,3.0,0.0,2.0,76.3,0.0,0.0,0
2025-02-20,19,28.1,49.4,0,17.6,68.9,0,0,0
2025-02-20,20,26.8,48.8,0,18.2,53.6,0,0,0
2025-02-20,21,23.8,44.3,0,17.2,46.9,0,0,0
2025-02-20,22,23.8,35.6,0,17.6,58.5,0,0,0
2025-02-20,23,23.8,50.2,0,3.5,71.4,0,0,0
2025-02-21,0,23.6,18.7,0,4.1,35.7,0,0,0
2025-02-21,1,23.6,63.7,0,18.0,75.8,0,0,0
2025-02-21,2,23.6,34.2,0,17.4,50.4,0,0,0
2025-02-21,3,23.6,35.2,0,3.3,59.3,0,0,0
2025-02-21,4,23.6,37.1,0,10.2,72.2,0,0,0
2025-02-21,5,23.6,9.7,0,12.9,34.0,0,0,0
2025-02-21,6,26.6,38.3,0,7.7,82.1,0,0,0
2025-02-21,7,27.9,50.6,1.26,8.6,32.4,134.6,0.24,0
2025-02-21,8,29.2,0,4.0,14.1,88.0,450.0,0.797,0.556
2025-02-21,9,30.3,14.3,5.04,9.4,37.6,560.7,0.988,0.38
2025-02-21,10,31.3,30.4,5.31,14.4,37.8,582.2,1.022,0.62
2025-02-21,11,32.0,29.3,5.98,7.7,69.1,656.9,1.149,0.006
2025-02-21,12,32.4,14.9,7.08,10.4,65.8,788.0,1.376,0
2025-02-21,13,32.6,12.4,6.99,14.7,54.1,779.3,1.36,0.487
2025-02-21,14,32.4,44.3,4.57,11.0,42.6,491.7,0.859,0.816
2025-02-21,15,32.0,19.9,4.79,12.7,62.4,530.9,0.929,0.503
2025-02-21,16,31.3,7.3,3.77,7.3,76.6,422.5,0.742,0.199
2025-02-21,17,30.3,15.3,1.83,18.7,48.4,203.3,0.358,0
2025-02-21,18,29.2,44.3,0.0,6.3,41.9,0.0,0.0,0
2025-02-21,19,27.9,46.0,0,15.7,52.8,0,0,0
2025-02-21,20,26.6,27.6,0,12.3,45.4,0,0,0
2025-02-21,21,23.6,20.5,0,19.0,74.3,0,0,0
2025-02-21,22,23.6,6.6,0,1.5,77.6,0,0,0
2025-02-21,23,23.6,23.5,0,13.6,55.1,0,0,0
2025-02-22,0,24.9,21.7,0,11.4,54.2,0,0,0
2025-02-22,1,24.9,46.8,0,8.2,56.1,0,0,0
2025-02-22,2,24.9,22.1,0,16.1,80.6,0,0,0
2025-02-22,3,24.9,39.4,0,10.4,68.2,0,0,0
2025-02-22,4,24.9,8.6,0,17.0,51.8,0,0,0
2025-02-22,5,24.9,59.4,0,15.9,62.2,0,0,0
2025-02-22,6,27.9,23.9,0,11.6,63.4,0,0,0
2025-02-22,7,29.2,0,2.07,1.5,90,232.9,0.412,0
2025-02-22,8,30.5,22.6,3.31,10.3,47.7,365.3,0.643,0
2025-02-22,9,31.6,7.1,5.35,10.5,64.3,598.7,1.049,0.837
2025-02-22,10,32.6,16.0,6.08,13.6,62.2,675.6,1.179,0.296
2025-02-22,11,33.3,28.7,6.02,9.2,35.4,661.3,1.151,0.31
2025-02-22,12,33.7,24.5,6.49,6.7,64.8,716.0,1.244,1.221
2025-02-22,13,33.9,44.6,5.08,13.9,57.1,546.4,0.949,0.586
2025-02-22,14,33.7,58.5,3.81,13.7,45.0,399.3,0.694,0.555
2025-02-22,15,33.3,5.4,5.42,12.7,41.9,607.8,1.058,0.725
2025-02-22,16,32.6,54.2,2.33,7.4,30.1,246.6,0.43,0
2025-02-22,17,31.6,0,2.07,11.8,47.5,232.9,0.408,0.304
2025-02-22,18,30.5,17.3,0.0,15.9,61.6,0.0,0.0,0
2025-02-22,19,29.2,12.5,0,7.8,48.5,0,0,0
2025-02-22,20,27.9,47.4,0,12.1,63.7,0,0,0
2025-02-22,21,24.9,5.3,0,21.8,50.7,0,0,0
2025-02-22,22,24.9,4.6,0,14.5,57.2,0,0,0
2025-02-22,23,24.9,18.0,0,9.7,51.3,0,0,0
2025-02-23,0,22.7,20.2,0,14.0,53.9,0,0,0
2025-02-23,1,22.7,0,0,15.7,74.4,0,0,0
2025-02-23,2,22.7,20.4,0,10.1,56.0,0,0,0
2025-02-23,3,22.7,24.0,0,9.3,60.9,0,0,0
2025-02-23,4,22.7,0.6,0,2.7,49.0,0,0,0
2025-02-23,5,22.7,38.5,0,12.9,70.0,0,0,0
2025-02-23,6,25.7,14.4,0,13.2,72.0,0,0,0
2025-02-23,7,27.1,35.7,1.5,14.0,51.7,163.6,0.292,0
2025-02-23,8,28.4,11.9,3.63,12.2,46.5,405.4,0.72,0
2025-02-23,9,29.5,4.5,5.46,9.0,88.8,612.5,1.083,0
2025-02-23,10,30.4,14.1,6.18,12.5,47.2,687.8,1.211,0.182
2025-02-23,11,31.2,26.1,6.18,9.9,36.4,680.5,1.195,0
2025-02-23,12,31.6,55.4,4.59,14.2,57.3,484.3,0.849,0.366
2025-02-23,13,31.7,15.7,6.79,18.2,61.6,755.5,1.323,0.238
2025-02-23,14,31.6,7.2,6.54,18.3,39.2,732.7,1.284,0.869
2025-02-23,15,31.2,48.5,3.55,17.3,52.8,379.4,0.666,0.661
2025-02-23,16,30.4,52.0,2.4,16.4,69.1,254.9,0.449,0.216
2025-02-23,17,29.5,3.6,2.01,17.5,37.8,225.9,0.399,0.226
2025-02-23,18,28.4,3.2,0.0,17.1,59.4,0.0,0.0,0
2025-02-23,19,27.1,25.1,0,23.8,30,0,0,0
2025-02-23,20,25.7,54.5,0,7.2,68.2,0,0,0
2025-02-23,21,22.7,5.0,0,4.5,30,0,0,0
2025-02-23,22,22.7,33.0,0,17.7,41.5,0,0,0
2025-02-23,23,22.7,26.9,0,5.4,53.7,0,0,0
2025-02-24,0,22.9,48.3,0,6.8,54.6,0,0,0
2025-02-24,1,22.9,34.7,0,17.7,50.9,0,0,0
2025-02-24,2,22.9,58.8,0,13.2,37.2,0,0,0
2025-02-24,3,22.9,46.4,0,9.3,46.2,0,0,0
2025-02-24,4,22.9,36.7,0,9.6,30,0,0,0
2025-02-24,5,22.9,23.4,0,8.6,41.5,0,0,0
2025-02-24,6,25.9,30.6,0,6.7,74.4,0,0,0
2025-02-24,7,27.2,28.9,1.61,15.5,59.7,176.9,0.316,0
2025-02-24,8,28.5,0,4.0,6.9,37.7,450.0,0.799,0.39
2025-02-24,9,29.7,42.5,3.81,13.8,90,410.7,0.726,0
2025-02-24,10,30.6,35.3,5.05,5.7,30,550.0,0.968,0
2025-02-24,11,31.3,27.4,6.1,16.5,75.7,671.2,1.178,0.072
2025-02-24,12,31.8,47.5,5.08,7.2,56.1,544.0,0.953,0.548
2025-02-24,13,31.9,0,7.73,12.6,78.1,869.3,1.522,0.221
2025-02-24,14,31.8,1.2,6.86,7.1,60.8,771.3,1.351,0.88
2025-02-24,15,31.3,37.6,4.02,11.5,61.7,437.2,0.767,0
2025-02-24,16,30.6,38.6,2.81,14.7,44.2,305.3,0.537,0
2025-02-24,17,29.7,41.3,1.41,8.7,64.2,152.7,0.27,0
2025-02-24,18,28.5,57.2,0.0,19.9,77.1,0.0,0.0,0
2025-02-24,19,27.2,3.5,0,16.0,54.9,0,0,0
2025-02-24,20,25.9,29.0,0,11.5,56.5,0,0,0
2025-02-24,21,22.9,26.3,0,7.5,46.0,0,0,0
2025-02-24,22,22.9,0,0,19.4,57.9,0,0,0
2025-02-24,23,22.9,21.4,0,15.2,75.2,0,0,0
2025-02-25,0,19.9,2.6,0,8.6,53.2,0,0,0
2025-02-25,1,19.9,29.9,0,7.8,39.0,0,0,0
2025-02-25,2,19.9,34.9,0,14.4,49.1,0,0,0
2025-02-25,3,19.9,44.2,0,14.0,50.7,0,0,0
2025-02-25,4,19.9,27.4,0,21.8,55.8,0,0,0
2025-02-25,5,19.9,51.6,0,20.7,61.3,0,0,0
2025-02-25,6,22.9,20.8,0,20.6,30,0,0,0
2025-02-25,7,24.3,32.7,1.55,9.4,62.4,169.5,0.305,0
2025-02-25,8,25.5,31.7,3.02,2.5,40.8,331.1,0.595,0
2025-02-25,9,26.7,19.1,4.83,15.1,62.1,535.2,0.957,0
2025-02-25,10,27.6,0,6.93,17.8,69.0,779.4,1.388,1.069
2025-02-25,11,28.3,37.0,5.53,14.2,55.1,601.0,1.067,0.931
2025-02-25,12,28.8,10.5,7.35,15.9,42.6,821.0,1.455,0.402
2025-02-25,13,28.9,24.2,6.29,2.1,50.7,694.1,1.23,0.976
2025-02-25,14,28.8,1.7,6.84,11.6,34.3,768.3,1.362,1.048
2025-02-25,15,28.3,53.7,3.32,15.4,45.2,351.8,0.625,0.122
2025-02-25,16,27.6,5.7,3.83,7.7,53.7,428.7,0.764,0
2025-02-25,17,26.7,33.2,1.54,10.3,60.4,168.5,0.301,0
2025-02-25,18,25.5,7.5,0.0,11.1,41.3,0.0,0.0,0
2025-02-25,19,24.3,59.0,0,1.1,73.7,0,0,0
2025-02-25,20,22.9,15.3,0,13.7,43.4,0,0,0
2025-02-25,21,19.9,0,0,9.0,61.1,0,0,0
2025-02-25,22,19.9,0,0,14.5,37.8,0,0,0
2025-02-25,23,19.9,48.0,0,14.4,90,0,0,0
2025-02-26,0,22.4,4.1,0,8.7,56.7,0,0,0
2025-02-26,1,22.4,6.2,0,5.9,53.8,0,0,0
2025-02-26,2,22.4,53.7,0,9.7,49.0,0,0,0
2025-02-26,3,22.4,15.1,0,17.8,66.5,0,0,0
2025-02-26,4,22.4,42.1,0,14.8,64.7,0,0,0
2025-02-26,5,22.4,0,0,10.0,58.7,0,0,0
2025-02-26,6,25.4,0,0,3.2,65.0,0,0,0
2025-02-26,7,26.8,25.4,1.67,7.2,30,183.7,0.328,0
2025-02-26,8,28.0,41.8,2.71,10.6,49.2,293.1,0.521,0
2025-02-26,9,29.2,70.6,2.58,14.4,78.8,261.9,0.464,0.063
2025-02-26,10,30.1,19.4,5.9,13.8,47.3,653.7,1.153,0
2025-02-26,11,30.8,21.5,6.45,11.9,67.5,713.8,1.255,0.01
2025-02-26,12,31.3,11.3,7.3,9.7,37.9,815.3,1.431,0.137
2025-02-26,13,31.4,37.4,5.5,22.2,53.2,598.1,1.049,0.544
2025-02-26,14,31.3,28.9,5.39,13.8,57.3,591.7,1.038,0.102
2025-02-26,15,30.8,33.6,4.2,14.0,51.8,458.4,0.806,0
2025-02-26,16,30.1,40.6,2.75,20.4,38.0,297.8,0.525,0
2025-02-26,17,29.2,0,2.07,15.3,48.4,232.9,0.412,0
2025-02-26,18,28.0,69.8,0.0,11.6,44.3,0.0,0.0,0
2025-02-26,19,26.8,47.6,0,9.1,32.3,0,0,0
2025-02-26,20,25.4,0,0,10.3,39.1,0,0,0
2025-02-26,21,22.4,12.3,0,12.9,66.7,0,0,0
2025-02-26,22,22.4,20.6,0,13.8,45.1,0,0,0
2025-02-26,23,22.4,13.7,0,14.2,62.6,0,0,0
2025-02-27,0,28.4,1.5,0,11.6,79.8,0,0,0
2025-02-27,1,28.4,30.6,0,15.3,45.1,0,0,0
2025-02-27,2,28.4,6.3,0,18.6,46.6,0,0,0
2025-02-27,3,28.4,7.9,0,18.3,82.7,0,0,0
2025-02-27,4,28.4,0,0,11.6,62.7,0,0,0
2025-02-27,5,28.4,55.3,0,12.9,48.8,0,0,0
2025-02-27,6,31.4,9.9,0,7.7,40.9,0,0,0
2025-02-27,7,32.8,43.4,1.38,11.7,55.4,148.7,0.259,0
2025-02-27,8,34.0,24.1,3.26,21.4,35.7,359.7,0.624,0
2025-02-27,9,35.2,16.3,4.95,18.1,73.4,550.1,0.95,0.512
2025-02-27,10,36.1,47.9,4.38,5.3,43.0,468.5,0.806,0.151
2025-02-27,11,36.8,0,7.73,6.3,30,869.3,1.491,1.207
2025-02-27,12,37.3,41.6,5.44,15.0,46.5,587.9,1.006,0.674
2025-02-27,13,37.4,24.3,6.28,15.3,43.9,693.2,1.186,0.963
2025-02-27,14,37.3,35.7,5.02,18.0,61.3,547.3,0.937,0.13
2025-02-27,15,36.8,46.1,3.65,6.5,61.6,391.9,0.672,0
2025-02-27,16,36.1,70.9,1.82,13.2,56.3,184.3,0.317,0
2025-02-27,17,35.2,30.3,1.59,6.4,47.1,174.1,0.301,0
2025-02-27,18,34.0,28.3,0.0,7.8,53.4,0.0,0.0,0
2025-02-27,19,32.8,10.8,0,9.1,43.4,0,0,0
2025-02-27,20,31.4,51.3,0,14.9,51.9,0,0,0
2025-02-27,21,28.4,14.2,0,11.8,48.1,0,0,0
2025-02-27,22,28.4,29.4,0,10.8,55.1,0,0,0
2025-02-27,23,28.4,33.4,0,17.0,64.0,0,0,0
2025-02-28,0,23.0,46.2,0,5.9,74.1,0,0,0
2025-02-28,1,23.0,35.7,0,14.3,68.4,0,0,0
2025-02-28,2,23.0,25.9,0,9.2,30.3,0,0,0
2025-02-28,3,23.0,26.4,0,13.3,55.7,0,0,0
2025-02-28,4,23.0,4.4,0,8.6,63.1,0,0,0
2025-02-28,5,23.0,47.7,0,10.1,40.0,0,0,0
2025-02-28,6,26.0,32.8,0,14.8,40.1,0,0,0
2025-02-28,7,27.3,0,2.07,17.8,36.5,232.9,0.415,0
2025-02-28,8,28.6,41.1,2.73,5.7,59.7,295.8,0.525,0.157
2025-02-28,9,29.7,0,5.66,8.5,67.6,636.4,1.124,0
2025-02-28,10,30.6,34.2,5.1,12.8,54.7,557.1,0.98,0.039
2025-02-28,11,31.4,0,7.73,4.9,47.2,869.3,1.525,1.075
2025-02-28,12,31.8,27.0,6.34,10.1,31.4,697.6,1.222,0.915
2025-02-28,13,32.0,6.7,7.33,6.3,53.3,820.6,1.436,0.774
2025-02-28,14,31.8,21.5,5.78,8.9,73.0,639.9,1.121,0.616
2025-02-28,15,31.4,45.6,3.67,17.4,48.9,394.3,0.692,0.233
2025-02-28,16,30.6,59.4,2.17,3.3,47.3,227.2,0.4,0.227
2025-02-28,17,29.7,24.1,1.69,10.1,58.1,186.1,0.329,0
2025-02-28,18,28.6,23.2,0.0,9.9,61.9,0.0,0.0,0
2025-02-28,19,27.3,4.3,0,12.0,68.1,0,0,0
2025-02-28,20,26.0,41.9,0,16.8,52.0,0,0,0
2025-02-28,21,23.0,32.2,0,25.0,45.6,0,0,0
2025-02-28,22,23.0,51.0,0,5.4,70.7,0,0,0
2025-02-28,23,23.0,29.5,0,12.9,30,0,0,0
2025-03-01,0,25.0,0,0,15.1,53.6,0,0,0
2025-03-01,1,25.0,36.4,0,1.5,71.0,0,0,0
2025-03-01,2,25.0,26.9,0,18.4,51.6,0,0,0
2025-03-01,3,25.0,27.6,0,15.7,48.6,0,0,0
2025-03-01,4,25.0,23.2,0,10.3,61.4,0,0,0
2025-03-01,5,25.0,20.6,0,11.8,52.1,0,0,0
2025-03-01,6,28.0,40.8,0,16.0,63.5,0,0,0
2025-03-01,7,29.3,26.1,1.65,13.9,58.2,182.2,0.322,0.03
2025-03-01,8,30.6,14.2,3.56,11.7,61.7,396.7,0.698,0.32
2025-03-01,9,31.7,6.3,5.38,12.5,83.7,603.2,1.056,0.986
2025-03-01,10,32.7,24.6,5.62,9.7,69.4,619.9,1.082,0.186
2025-03-01,11,33.4,18.0,6.66,13.5,49.8,738.9,1.285,1.189
2025-03-01,12,33.9,15.8,7.03,5.8,52.8,781.8,1.357,0.612
2025-03-01,13,34.0,9.1,7.18,14.1,69.8,803.2,1.394,0.972
2025-03-01,14,33.9,10.5,6.37,9.8,51.7,711.1,1.235,1.107
2025-03-01,15,33.4,53.3,3.34,13.8,38.3,353.5,0.615,0.272
2025-03-01,16,32.7,42.9,2.68,15.9,31.1,289.1,0.504,0
2025-03-01,17,31.7,24.2,1.68,3.0,71.6,185.9,0.326,0
2025-03-01,18,30.6,66.9,0.0,10.7,90,0.0,0.0,0
2025-03-01,19,29.3,22.1,0,14.7,36.0,0,0,0
2025-03-01,20,28.0,53.9,0,11.9,62.0,0,0,0
2025-03-01,21,25.0,1.2,0,14.0,47.9,0,0,0
2025-03-01,22,25.0,15.2,0,9.8,31.9,0,0,0
2025-03-01,23,25.0,32.4,0,10.7,49.0,0,0,0
2025-03-02,0,22.0,0.4,0,15.1,57.6,0,0,0
2025-03-02,1,22.0,8.7,0,15.3,38.7,0,0,0
2025-03-02,2,22.0,46.9,0,9.0,42.7,0,0,0
2025-03-02,3,22.0,12.2,0,11.7,90,0,0,0
2025-03-02,4,22.0,8.8,0,17.6,54.2,0,0,0
2025-03-02,5,22.0,26.9,0,20.2,47.3,0,0,0
2025-03-02,6,25.0,0,0,14.9,46.9,0,0,0
2025-03-02,7,26.3,7.9,1.94,12.7,36.8,217.6,0.39,0
2025-03-02,8,27.6,51.3,2.42,16.2,36.5,257.4,0.459,0.204
2025-03-02,9,28.7,39.5,3.94,17.4,58.2,427.1,0.757,0.603
2025-03-02,10,29.7,42.6,4.66,16.5,74.7,502.7,0.888,0.553
2025-03-02,11,30.4,35.3,5.63,8.4,62.4,613.5,1.08,0.679
2025-03-02,12,30.8,11.2,7.31,11.4,56.4,816.1,1.435,0.782
2025-03-02,13,31.0,22.7,6.38,12.5,64.4,705.1,1.239,1.238
2025-03-02,14,30.8,10.2,6.39,15.5,52.3,713.3,1.254,0.875
2025-03-02,15,30.4,34.1,4.18,12.3,50.0,455.8,0.803,0.047
2025-03-02,16,29.7,0,4.0,12.1,67.3,450.0,0.795,0
2025-03-02,17,28.7,0,2.07,22.9,60.9,232.9,0.413,0
2025-03-02,18,27.6,18.3,0.0,19.8,58.1,0.0,0.0,0
2025-03-02,19,26.3,16.5,0,6.0,58.3,0,0,0
2025-03-02,20,25.0,14.3,0,11.5,70.1,0,0,0
2025-03-02,21,22.0,18.2,0,5.7,58.9,0,0,0
2025-03-02,22,22.0,0,0,20.1,42.1,0,0,0
2025-03-02,23,22.0,3.9,0,22.2,50.2,0,0,0
2025-03-03,0,24.6,12.5,0,0.9,41.5,0,0,0
2025-03-03,1,24.6,1.6,0,12.9,39.0,0,0,0
2025-03-03,2,24.6,26.1,0,7.6,71.1,0,0,0
2025-03-03,3,24.6,42.7,0,12.1,77.8,0,0,0
2025-03-03,4,24.6,32.5,0,13.9,41.5,0,0,0
2025-03-03,5,24.6,25.8,0,17.4,54.7,0,0,0
2025-03-03,6,27.6,16.6,0,9.7,64.1,0,0,0
2025-03-03,7,28.9,22.8,1.71,11.1,55.8,188.6,0.334,0
2025-03-03,8,30.2,0,4.0,18.5,30,450.0,0.793,0
2025-03-03,9,31.3,45.1,3.69,8.8,49.3,397.2,0.697,0.24
2025-03-03,10,32.2,5.0,6.66,12.3,44.1,747.1,1.306,0.821
2025-03-03,11,33.0,6.2,7.36,1.2,30,824.5,1.437,1.133
2025-03-03,12,33.4,23.4,6.56,12.7,59.2,724.5,1.26,0.626
2025-03-03,13,33.6,28.8,6.02,16.0,35.1,661.0,1.149,0
2025-03-03,14,33.4,38.8,4.86,6.3,52.9,527.4,0.917,0.342
2025-03-03,15,33.0,23.5,4.64,11.5,75.8,512.0,0.892,0.794
2025-03-03,16,32.2,6.3,3.81,10.7,39.7,426.5,0.745,0.592
2025-03-03,17,31.3,26.0,1.66,11.0,30,182.4,0.32,0
2025-03-03,18,30.2,45.2,0.0,16.5,85.4,0.0,0.0,0
2025-03-03,19,28.9,0,0,21.8,63.7,0,0,0
2025-03-03,20,27.6,17.5,0,23.1,69.7,0,0,0
2025-03-03,21,24.6,0,0,7.7,48.2,0,0,0
2025-03-03,22,24.6,27.0,0,5.1,45.8,0,0,0
2025-03-03,23,24.6,46.8,0,1.9,41.5,0,0,0
2025-03-04,0,24.4,24.8,0,5.9,59.7,0,0,0
2025-03-04,1,24.4,52.4,0,10.6,33.9,0,0,0
2025-03-04,2,24.4,28.9,0,8.6,30,0,0,0
2025-03-04,3,24.4,7.5,0,21.2,79.7,0,0,0
2025-03-04,4,24.4,37.9,0,6.6,33.4,0,0,0
2025-03-04,5,24.4,14.5,0,14.4,49.8,0,0,0
2025-03-04,6,27.4,1.4,0,9.0,72.7,0,0,0
2025-03-04,7,28.8,34.0,1.53,0.1,55.3,167.0,0.296,0
2025-03-04,8,30.0,49.1,2.49,6.9,77.3,265.9,0.469,0.207
2025-03-04,9,31.2,0,5.66,8.9,57.7,636.4,1.117,0.711
2025-03-04,10,32.1,23.5,5.68,0.3,56.5,627.0,1.096,0.851
2025-03-04,11,32.9,35.9,5.6,7.8,30,609.5,1.063,0.967
2025-03-04,12,33.3,11.4,7.3,10.6,62.7,814.3,1.417,1.216
2025-03-04,13,33.4,14.7,6.85,19.3,48.3,762.6,1.326,0.124
2025-03-04,14,33.3,20.1,5.86,9.2,54.6,649.1,1.13,0
2025-03-04,15,32.9,31.0,4.31,8.8,80.4,471.9,0.823,0.479
2025-03-04,16,32.1,11.5,3.65,22.0,55.2,406.9,0.712,0
2025-03-04,17,31.2,52.9,1.23,16.9,58.1,130.3,0.229,0
2025-03-04,18,30.0,0,0.0,16.4,53.7,0.0,0.0,0
2025-03-04,19,28.8,40.3,0,9.9,45.8,0,0,0
2025-03-04,20,27.4,0,0,8.3,50.1,0,0,0
2025-03-04,21,24.4,14.6,0,11.3,75.0,0,0,0
2025-03-04,22,24.4,0,0,9.6,33.8,0,0,0
2025-03-04,23,24.4,31.1,0,3.6,52.6,0,0,0
2025-03-05,0,24.9,28.0,0,6.4,58.5,0,0,0
2025-03-05,1,24.9,14.2,0,6.0,80.1,0,0,0
2025-03-05,2,24.9,54.9,0,15.7,73.7,0,0,0
2025-03-05,3,24.9,41.1,0,12.1,77.1,0,0,0
2025-03-05,4,24.9,6.6,0,15.0,68.4,0,0,0
2025-03-05,5,24.9,28.5,0,13.9,32.0,0,0,0
2025-03-05,6,27.9,0,0,10.5,65.3,0,0,0
2025-03-05,7,29.2,39.1,1.45,10.4,79.1,157.0,0.278,0
2025-03-05,8,30.5,17.6,3.46,15.6,69.1,384.1,0.676,0
2025-03-05,9,31.6,3.5,5.51,3.8,78.2,617.9,1.083,0
2025-03-05,10,32.6,0.4,6.91,14.0,62.5,776.7,1.356,0.968
2025-03-05,11,33.3,13.3,6.94,16.7,65.7,773.0,1.345,0.192
2025-03-05,12,33.7,36.8,5.74,16.4,72.2,624.0,1.084,0.51
2025-03-05,13,33.9,23.7,6.32,17.6,30,698.0,1.212,0.648
2025-03-05,14,33.7,45.3,4.51,17.0,53.0,485.1,0.843,0
2025-03-05,15,33.3,0,5.66,9.9,71.9,636.4,1.107,0.675
2025-03-05,16,32.6,3.8,3.88,13.9,82.8,435.7,0.761,0
2025-03-05,17,31.6,2.2,2.04,0.8,60.3,228.6,0.401,0.193
2025-03-05,18,30.5,50.2,0.0,8.6,65.8,0.0,0.0,0
2025-03-05,19,29.2,10.2,0,21.6,59.6,0,0,0
2025-03-05,20,27.9,0,0,18.7,60.7,0,0,0
2025-03-05,21,24.9,57.6,0,9.2,60.3,0,0,0
2025-03-05,22,24.9,24.0,0,9.9,65.5,0,0,0
